600,-17.4728
601,-17.5956
602,-17.7164
603,-17.831
604,-17.9353
605,-18.0246
606,-18.0943
607,-18.1395
608,-18.1551
609,-18.1361
610,-18.0777
611,-17.9725
612,-17.8197
613,-17.625
614,-17.394
615,-17.1327
616,-16.8471
617,-16.5431
618,-16.2263
619,-15.9024
620,-15.5764
621,-15.2535
622,-14.9383
623,-14.6354
624,-14.3491
625,-14.0836
626,-13.8429
627,-13.6311
628,-13.4524
629,-13.3109
630,-13.211
631,-13.1574
632,-13.1396
633,-13.144
634,-13.1708
635,-13.2205
636,-13.2935
637,-13.3903
638,-13.5112
639,-13.6563
640,-13.8258
641,-14.0194
642,-14.2366
643,-14.4767
644,-14.7387
645,-15.0211
646,-15.3223
647,-15.6405
648,-15.9733
649,-16.3185
650,-16.6735
651,-17.0354
652,-17.4017
653,-17.775
654,-18.1602
655,-18.5577
656,-18.9678
657,-19.3907
658,-19.8265
659,-20.275
660,-20.7361
661,-21.2093
662,-21.6944
663,-22.1907
664,-22.6978
665,-23.2153
666,-23.7429
667,-24.2803
668,-24.8278
669,-25.3857
670,-25.9548
671,-26.5367
672,-27.1333
673,-27.7472
674,-28.4276
675,-29.2153
676,-30.1013
677,-31.0762
678,-32.1299
679,-33.2515
680,-34.4294
681,-35.6508
682,-36.9021
683,-38.1691
684,-39.4367
685,-40.6894
686,-41.9116
687,-43.0873
688,-44.2004
689,-45.2349
690,-46.1747
691,-47.0033
692,-47.7039
693,-48.259
694,-48.6496
695,-48.8757
696,-48.9564
697,-48.8994
698,-48.7113
699,-48.3976
700,-47.9638
701,-47.4152
702,-46.7576
703,-45.9977
704,-45.1432
705,-44.2031
706,-43.1884
707,-42.1119
708,-40.9885
709,-39.8358
710,-38.6734
711,-37.5233
712,-36.4099
713,-35.3593
714,-34.3989
715,-33.5571
716,-32.7694
717,-31.9566
718,-31.1253
719,-30.2822
720,-29.434
721,-28.5873
722,-27.7489
723,-26.9255
724,-26.1239
725,-25.351
726,-24.6135
727,-23.9186
728,-23.2731
729,-22.6841
730,-22.1588
731,-21.7043
732,-21.3279
733,-21.037
734,-20.839
735,-20.7417
736,-20.753
737,-20.911
738,-21.2418
739,-21.7349
740,-22.3798
741,-23.1658
742,-24.0818
743,-25.1169
744,-26.2592
745,-27.4966
746,-28.8159
747,-30.2024
748,-31.6397
749,-33.1095
750,-34.5909
751,-36.0601
752,-37.4906
753,-38.8531
754,-40.1156
755,-41.2441
756,-42.203
757,-42.9564
758,-43.5202
759,-43.9388
760,-44.2199
761,-44.3724
762,-44.4065
763,-44.3331
764,-44.1639
765,-43.9115
766,-43.5888
767,-43.2093
768,-42.7864
769,-42.3341
770,-41.8659
771,-41.3954
772,-40.9358
773,-40.5001
774,-40.1006
775,-39.7494
776,-39.4579
777,-39.237
778,-39.0971
779,-39.0182
780,-38.9718
781,-38.9557
782,-38.9672
783,-39.0034
784,-39.0615
785,-39.1385
786,-39.2312
787,-39.3368
788,-39.4519
789,-39.5736
790,-39.6985
791,-39.8234
792,-39.9448
793,-40.0592
794,-40.1627
795,-40.2513
796,-40.3207
797,-40.3664
798,-40.3835
799,-40.3668
800,-40.321
